manutention	manut.	French
manyetik	many.	Turkish
mapping	mapp.	English
maquignon-	maquignon.	French
maquill-	maquill.	Spanish
maquinaria	maquin.	Italian
maquisard	maquis.	French
Maramures̡-	Maramur.	Romanian
maranhense	maranh.	Portuguese
maraton-	maraton.	Italian
maravilloso	maravill.	Spanish
Marbach	Marb.	German
Marburgenses	Marbg.	German
Marburger	Marbg.	German
marchandise	marchand.	French
marchig-	marchig.	Italian
Marchtaler	Marchtal.	German
március	márc.	Hungarian
mareograf	mareogr.	Turkish
mareografs	mareogr.	Croatian
marganc-	margan.	Russian
marganec	margan.	Russian
marginal	marg.	French
marginalny	marg.	Polish
Mariacki	Mariac.	Polish
marian-	marian.	Spanish
maricult-	maric.	English
Mariembourg	Mariemb.	French
marien	mar.	Dutch
Marienberg-	Marienb.	German
Marienburg-	Marienbg.	German
Mariens	Mar.	German
marijsk-	marij.	Russian
marikultura	marikult.	Croatian
marin-	mar.	French, English
mariñ-	mar.	Spanish
mariologie	mariol.	French
marionett-	marionett.	French
marisquer-	marisq.	Spanish
marital-	marital.	French, English
maritiem-	marit.	Dutch
maritim	marit.	Indonesian
maritime-	marit.	English, French
marítimo	marít.	Spanish
marìttimo	marìtt.	Italian
marjinal	marj.	Indonesian
markam-	markam.	Estonian
markanvändning	markanvändn.	Swedish
Markdorf	Markd.	German
marked	mark.	Danish, Norwegian
markedsføring	markedsfør.	Norwegian
markedskatalog	markedskat.	Norwegian
markedsøkonomi	markedsøkon.	Danish
Markenblatt	Markenbl.	German
Markenrecht	Markenr.	German
Markenwesen	Markenwes.	German
Markerwaard	Markerw.	Dutch
market-	mark.	English
marketbook	marketb.	English
marketingszakértő	markszakért.	Hungarian
marketletter	marketlett.	English
marketman	marketm.	English
marketplace	marketpl.	English
Markgräfler	Markgräfl.	German
Markierung	Markier.	German
Markiezaat	Markiez.	Dutch
märkisch	märk.	German
markkinointi	mark.	Finnish
märklara	märkl.	Swedish
marknad	markn.	Swedish
Markomannia	Markomann.	German
marks-	marks.	Russian
marksituatie	marksituat.	Dutch
marktanalytisch-	marktanal.	Dutch
Marktbericht	Marktber.	German
markteconomisch-	marktecon.	Dutch
Marktentwicklung	Marktentwickl.	German
Markterschliessun	Markterschliess.	German
Marktforschung	Marktforsch.	German
Marktheidenfeld	Marktheidenf.	German
Marktindikator	Marktindik.	German
Marktorientier-	Marktorientier.	German
marktoverzicht	marktoverz.	Dutch
Marktpsychologie	Marktpsychol.	German
Marktspiegel	Marktspieg.	German
markttechnisch	markttech.	German
marktwijzer	marktwijz.	Dutch
Marktwirtschaft-	Marktwirtsch.	German
markvetenskap-	markvetensk.	Swedish
Marlborough	Marlbgh.	English
Marler	Marl.	German
marmit-	marmit.	French
marocain	maroc.	French
marochinarie	marochin.	Romanian
Marokko	Marok.	German
maroquinerie	maroquin.	French
Marrickville	Marrickv.	English
marroquinería	marroquin.	Spanish
marseillais	marseill.	French
Marshalltown	Marshallt.	English
martenov-	marten.	Russian
Martinique	Martin.	French
martiniste	martin.	French
martovske	martov.	Bosnian
Märtyrer	Märtyr.	German
ma̋ʹruz-	ma̋ʹruz.	Uzbek
marx-	marx.	Multiple languages
marxilaisuus	marx.	Finnish
Maryborough	Marybgh.	English
Maryland	Md.	English
marynar-	mar.	Polish
marzenia	marzen.	Polish
marzial-	marzial.	Italian
masal-	masal.	Georgian
masaryk-	masaryk.	Czech
Maschine	Masch.	German
masculin	masc.	French
masele-	masel.	Kyrgyz
mašin-	maš.	Bulgarian
mas̡in-	mas̡.	Romanian
mašinobuduvan-	mašinobuduv.	Ukrainian
mašinogradnja	mašinograd.	Croatian
mašinostroen-	mašinostr.	Russian
mašinostroitel-	mašinostroit.	Russian
mašinoveden-	mašinoved.	Russian
Maskentechni-	Maskentech.	German
maskin-	mask.	Norwegian, Swedish, Danish
maskinhandlerforening	maskinhandlerforen.	Norwegian
maskinkonferen-	maskinkonf.	Swedish
maskinprovningar	maskinprovn.	Swedish
masličn-	masličn.	Russian
maslobojn-	maslob.	Russian
maslodel-	maslodel.	Russian
masložirov-	masložir.	Russian
mâsn-	mâsn.	Russian
masnagitakan	masnag.	Armenian
második	másod.	Hungarian
másodnyersanyag	másodnyersa.	Hungarian
masonry	mason.	English
mâsoprodukt-	mâsoprod.	Russian
Masoviensis	Masov.	Polish
masovn-	masov.	Serbian
masow-	masow.	Polish
masqu-	masq.	French
Massachusetts	Mass.	English
massadraaiwerk	massadraaiw.	Dutch
massekommunikasjon	massekommun.	Norwegian
Massenarbeit	Massenarb.	German
Massenkommunikation	Massenkommun.	German
Massenspektrometr-	Massenspektrom.	German
mässig-	mäss.	German
massili-	massil.	Latin
massimale	massim.	Italian
masskommunikation	masskommun.	Swedish
Massnahme	Massn.	German
massoobmennyj	massoobm.	Russian
Masssystem	Masssyst.	German
mastactv-	mastac.	Belarussian
maštali	mašt.	Slovak
masterclass	mastercl.	English
mastitis	mastit.	Danish
mastología	mastol.	Spanish
mastozoología	mastozool.	Spanish
masyarakat	masy.	Indonesian
maszyn-	masz.	Polish
matapédien	matapéd.	French
matavim-	matav.	Lithuanian
matchbox	matchb.	English
matemaat-	mat.	Estonian, Finnish
matemat-	mat.	Croatian, Lithuanian, Russian
matemāt-	mat.	Spanish, Latvian
matematikaország	matorsz.	Hungarian
matenadaran-	matenad.	Armenian
matéri-	matér.	French
materia-	mater.	Latvian, Italian, Spanish
material-	mater.	Slovak, Lithuanian
materialhåndtering	materialhåndt.	Norwegian
materialoveden-	materialoved.	Russian
materiálovotechnolog-	materiálovotechnol.	Slovak
materialoznanie	materialozn.	Bulgarian
materiałoznawst-	materiałozn.	Polish
materials	mater.	English
materialzinatn-	materialzinat.	Latvian
materie	mater.	Romanian
materiel	mater.	English
materijala	mater.	Serbian
materinsk-	materin.	Russian
materinstv-	materin.	Russian
materjal-	mater.	Estonian
matern-	matern.	Multiple languages
mateřsk-	mateř.	Czech
materyial-	mater.	Ukrainian
Mátészalka	Mszalka.	Hungarian
mathemat-	math.	French, English
mathēt-	mathēt.	Greek, Modern (1453- )
mathware	mathw.	English
matičn-	matič.	Slovenian
matkailija	matk.	Finnish
matkailu	matk.	Finnish
mätning	mät.	Swedish
matogrossensis	matogross.	Latin, Portuguese
Matraensis	Matra.	Latin
matricul-	matricul.	Spanish
Matrikel	Matrik.	German
matrimoni	matrim.	Catalan
matrimonial	matrim.	French
matrimonialis	matrim.	Latin
matrimonio	matrim.	Spanish
matritense	matr.	Spanish
matrosskij	matros.	Russian
matrymonialny	matrym.	Polish
matur-	matur.	French, English
maturanski	matura.	Bosnian
Mauerwerk	Mauerw.	German
Mauretanien	Mauret.	German
Mauritanie	Maurit.	French
mauritianus	mauritian.	Latin
Mauritius	Maurit.	German, English
mausoleum	mausol.	English
mavrična	mavri.	Slovenian
maxillofacciale	maxillofacc.	French
maxillo-facial	maxillo-fac.	English
maxillofacial-	maxillofac.	French, English
maxilo-facial	maxilo-fac.	Portuguese
maxilofacial	maxilofac.	Spanish
Maximilian-	Maximil.	German
mayorista	mayor.	Spanish
maž-	maž.	Lithuanian
mažmenin-	mažm.	Lithuanian
mazowiecki	maz.	Polish
mazumtirdzniec-	mazumtirdzniec.	Latvian
mazursk-	mazur.	Polish
mbrojtj-	mbroj.	Albanian
mcʿodneoba	mcʿ.	Georgian
meander-	meand.	English
meaning	mean.	English
measur-	meas.	English
mebelʹnyj	mebelʹ.	Russian
meblarsk-	mebl.	Polish
mecani-	mec.	Spanish, French
mecânica	mec.	Portuguese
mecanografico	mecanogr.	Italian
mécanographie	mécanogr.	French
meccani-	mecc.	Italian
mécénat	mécén.	French
mecenazgo	mecen.	Spanish
mečenyj	mečen.	Russian
mechani-	mech.	English, Latin
mechanobiolog-	mechanobiol.	English
mechanochemistry	mechanochem.	English
mechaoptoelectron-	mechaoptoelectron.	English
mechatronic	mechatron.	English
Meckenheim	Meckenh.	German
Mecklenbeck-	Mecklenbeck.	German
Mecklenburg-	Mecklenbg.	German
mecklenburgisch-	mecklenbg.	German
mecmuası	mecm.	Turkish
mecn-	mecn.	Georgian
méconn-	méconn.	French
medagl-	medagl.	Italian
Medaillenkund-	Medaillenkd.	German
Medaillensammler	Medaillensamml.	German
medalierstwo	medalier.	Polish
medborgare	medborg.	Swedish
medborgarinstitut	medborgarinst.	Swedish
medborgarskap	medborgarsk.	Swedish
meddela	medd.	Swedish
meddelande-	medd.	Swedish
meddelelse	medd.	Danish, Norwegian
medecin-	med.	English, French
mededeeling-	meded.	Dutch
mededeling-	meded.	Dutch
mededing-	mededing.	Dutch
medelhavsmuseet	medelhavsmus.	Swedish
medeltidsmuse-	medeltidsmus.	Swedish
medeniyet-	medeni.	Turkish
medeplavilʹn-	medeplavilʹn.	Russian
medezeggenschap	medezeggensch.	Dutch
medhjælper	medhj.	Danish
medhjelper	medhj.	Norwegian
mediação	mediaç.	Portuguese
mediación	mediac.	Spanish
mediaeval-	mediaev.	Latin
mediageschiedenis	mediageschied.	Dutch
mediahåndbok	mediahåndb.	Norwegian
median-	median.	Latin
mediaraad	mediar.	Dutch
médiastin	médiast.	French
mediat-	mediat.	English
médiathèque	médiath.	French
Mediävistik	Mediäv.	German
medības	medīb.	Latvian
mèdic	mèd.	Catalan
medical	med.	English
médical	méd.	French, Ukrainian
medicament-	medicam.	Multiple languages
médicament	médicam.	French
medicat-	medicat.	English
medicin-	med.	Multiple languages
medicīn-	med.	Latvian
médico	méd.	Spanish
medicus	med.	Latin
medieforsker	medieforsk.	Norwegian
medieforskning	medieforsk.	Norwegian
mediehåndbok	mediehåndb.	Norwegian
medien-	medien.	Lithuanian
Medienanaly-	Medienanal.	German
Medienbeschreibung	Medienbeschreib.	German
Mediendidaktik	Mediendidakt.	German
Medienerziehung	Medienerzieh.	German
Medienforschung	Medienforsch.	German
Medieninformation	Medieninf.	German
Medienkatalog	Medienkat.	German
Medienkultur	Medienkult.	German
Medienmacher	Medienmach.	German
Mediensituation-	Mediensituat.	Dutch
Medienspiegel	Medienspieg.	German
Medienstatistik	Medienstat.	German
Medientheorie	Medientheor.	German
Medientouristik	Medientour.	German
Medienwissenschaft	Medienwiss.	German
Medienzentrale	Medienzent.	German
medies-	med.	Afrikaans
mediev-	mediev.	English
médiév-	médiév.	French
medik-	med.	Basque
Medikament-	Medikam.	German
Medikation	Medik.	German
mediko-	med.	German
međimur-	međimur.	Croatian
medinstitut-	medinst.	Russian
medioambiental	medioambient.	Spanish
medioev-	medioev.	Italian
mediolanensis	mediolan.	Latin
mediolatin-	mediolat.	Italian
mediotechnica	mediotech.	English
mèdique	mèd.	Catalan
medisch-	med.	Dutch
Mediscript	Mediscr.	German
medisin-	med.	Norwegian
meditation	medit.	Multiple languages
méditation	médit.	French
meditativ	medit.	German
Mediteran-	Mediter.	Croatian
mediterrán	mediterr.	Hungarian
mediterrane-	mediterr.	English, French, Italian
Mediterrània	Mediterr.	Spanish
meditsiin-	med.	Estonian
mediu-	mediu.	Romanian
Medizin-	Med.	German
medjimur-	medjimur.	Croatian
medlem-	medl.	Danish
medlin-	medlin.	English
mednarodn-	mednar.	Slovenian
mednorudn-	mednorudn.	Russian
međugeneracij-	međugener.	Croatian
međukotar-	međukotar.	Croatian
međunarodn-	međunar.	Bosnian
medunarodni	medunar.	Serbian
međuopćinsk-	međuopć.	Croatian
međuopštinsk-	međuopšt.	Serbian
medvjedić	medvjed.	Croatian
medycyn-	med.	Polish
medyczn-	med.	Polish
mëdžiag-	mëdžg.	Lithuanian
medzinarod-	medzinar.	Slovak
medžiot-	medžiot.	Lithuanian
meelfabrieken	meelfabr.	Dutch
Meerbusch-	Meerbusch.	German
Meeresbiolog-	Meeresbiol.	German
Meeresboden	Meeresbod.	German
Meeresforschung-	Meeresforsch.	German
Meereskund-	Meereskd.	German
Meerestechnik	Meerestech.	German
Meeresteil	Meerest.	German
Meeresuntersuchung-	Meeresunters.	German
meerjarenprogramma	meerjarenprogr.	Dutch
Meerschweinchen	Meerschwein.	German
meertaligheid	meertaligh.	Dutch
meervoud-	meerv.	Dutch
meetapparaten	meetappar.	Dutch
meeting-	meet.	English
meetjesland	meetjesl.	Dutch
megal-	megal.	Greek, Modern (1453- )
megalapoz-	megalap.	Hungarian
megalítico	megalít.	Spanish
megalopol-	megalop.	Greek, Modern (1453- )
megaloshol-	megalosh.	Greek, Modern (1453- )
megbíz-	megb.	Hungarian
megbízható-	megbízh.	Hungarian
megbízott	megb.	Hungarian
mėgėj-	mėgėj.	Lithuanian
megelőzés	megelőz.	Hungarian
megemlékezés	megeml.	Hungarian
megfigyel-	megfigy.	Hungarian
meghatároz-	meghat.	Hungarian
meghatározás	meghat.	Hungarian
mégiss-	mégiss.	French
megistanas	megistan.	Greek, Modern (1453- )
megjelen-	megj.	Hungarian
megnyilvánul-	megnyilv.	Hungarian
megobari	megob.	Georgian
megoldás	megold.	Hungarian
megoszlás	megoszl.	Hungarian
megoszt-	megoszt.	Hungarian
megszűn-	megsz.	Hungarian
megszüntet-	megszünt.	Hungarian
megújítás	megújít.	Hungarian
meǵunarod-	meǵunar.	Macedonian
megválaszt-	megválasz.	Hungarian
megye	m.	Hungarian
megyeház-	mh.	Hungarian
mehani-	meh.	Russian
mehanohimi-	mehanohim.	Russian
mēhanokin-	mēhanokin.	Greek, Modern (1453- )
mēhanolog-	mēhanol.	Greek, Modern (1453- )
mehanosbornyj	mehanosbor.	Russian
méhészet	méhész.	Hungarian
mehhani-	mehh.	Estonian
mehilaïnen	mehil.	Finnish
Mehrfachbehindert-	Mehrfachbehind.	German
Mehrheit	Mehrh.	German
Mehrsprachigkeit	Mehrsprachigk.	German
meidenwerk	meidenw.	Dutch
meidielingen	meid.	
meieriinstitutt	meieriinst.	Norwegian
meierikalende	meierikal.	Norwegian
meierilaboratorium	meierilab.	Norwegian
meijeri	meij.	Finnish
meijeriliitto	meijeril.	Finnish
meijeritieteelli-	meijeritiet.	Finnish
Meining-	Meining.	German
Meinung	Mein.	German
Meisenheim	Meisenh.	German
Meissen-	Meissen.	German
Meisterschaft	Meistersch.	German
Meisterwerk-	Meisterw.	German
Meisterzeichnung-	Meisterzeichn.	German
Meitingen	Meit.	German
mejeriavdelning-	mejeriavd.	Swedish
mejeriförsök-	mejeriförs.	Swedish
mejeritekni-	mejeritek.	Danish, Swedish
mejeritidning-	mejeritidn.	Swedish
mejicana	mej.	Spanish
mejor-	mejor.	Spanish
mekani-	mek.	Multiple languages
Meklenburg-	Meklenbg.	German
melanes-	melanes.	Multiple languages
Melassebericht	Melasseber.	German
Melbourne	Melb.	French
meldepflichtig-	meldepflicht.	German
meldesystem	meldesyst.	Norwegian
meldetjeneste	meldetj.	Norwegian
melding-	meld.	Dutch, English
meldingsblad	meldingsbl.	Norwegian
melekessk-	melekessk.	Russian
meletē	mel.	Greek, Modern (1453- )
melhoramento	melhor.	Portuguese
melhoria	melhor.	Portuguese
meliorac-	melior.	Spanish
melioráció	melior.	Hungarian
meliorati-	melior.	French, English
meliss-	meliss.	Greek, Modern (1453- )
melissokom-	meliss.	Greek, Modern (1453- )
Melitensia	Melit.	Latin
melitopolʹskij	melitop.	Russian
melkeprodusent	melkeprod.	Norwegian
melkerij	melk.	Dutch
melkhandel	melkhand.	Dutch
melkhygien-	melkhyg.	German, Dutch
melkovodn-	melkovodn.	Russian
melkveehouderij	melkveehoud.	Dutch
mellanstad-	mellanstad.	Swedish
melléklet	mell.	Hungarian
mellényzsebkönyvtár	mellényzsebkvt.	Hungarian
mellitus	mellit.	Latin
mellont-	mellon.	Greek, Modern (1453- )
melodie	melod.	Dutch
mélodie	mélod.	French
Melsungen	Mels.	German
mélyépítés	mélyép.	Hungarian
mélyépítéstudomány	mélyéptud.	Hungarian
member	memb.	English
membership	membsh.	English
membran-	membr.	Russian, English, French
membre	memb.	French
membru	memb.	Romanian
memento-	mem.	English, French
memetics	memet.	English
memindvreob-	memindvr.	Georgian
memlekt-	memlek.	Kazakh
Memming-	Memming.	German
memoir	mem.	English
mémoir-	mém.	French
memor-	mem.	Spanish
memorab-	memorab.	English
memorand-	memo.	French, English
memoria	mem.	Portuguese
memória	mem.	Hungarian
memoriaal	meml.	Dutch
memorial	meml.	English
memory-	mem.	English
mempunyai	mempuny.	Indonesian
memuary	mem.	Russian
menadžer	menadž.	Croatian, Bosnian
menadżer	menadż.	Polish
menadžment	menadž.	Bosnian
ménag-	ménag.	French
menaj-	menaj.	Spanish
mēnas	mēn.	Greek, Modern (1453- )
menčik-	menčik.	Kyrgyz
mendeleevsk-	mendeleevsk.	Russian
mendelejeffsch-	mendelejeff.	German
Mendelian-	Mendel.	Latin
menedżer-	menedż.	Polish
menedzserképz-	menedzserk.	Hungarian
mēnes-	mēn.	Latvian
mėnesinis	mėnes.	Lithuanian
méneskönyv	méneskv.	Hungarian
mēnešraksts	mēnešr.	Latvian
menetelmä	menet.	Finnish
mengenal	mengen.	Indonesian
mengkatalog	kat.	Malay
menighetsarbeid	menighetsarb.	Norwegian
meningen	mening.	Dutch
meningkatkan	meningkat.	Indonesian
menning-	menn.	Icelandic
mennonit-	mennon.	English
menopausi-	menopaus.	Spanish
menorquín	menorq.	Spanish
menotyra	menot.	Lithuanian
menový	menov.	Slovak
mensai-	mens.	Portuguese
mensal	mens.	Spanish
mensario	mens.	Italian
menschengerecht-	menschengerecht.	German
Menschenkenntnis	Menschenkennt.	German
Menschenkunde	Menschenkd.	German
Menschenrecht	Menschenr.	German
Menschenwesen	Menschenwes.	German
Menschheit	Menschh.	German
menschlich-	menschl.	German
Menschwerdung	Menschwerd.	German
menselijk-	mensel.	Dutch
mensenrecht	mensenr.	Dutch
mensile	mens.	Italian
mensual-	mens.	English, French
mensuel-	mens.	French
mensurabilis	mensurab.	Latin
mensuration	mensurat.	French
menswear	mensw.	English
mental-	ment.	English, French
mentálhigién-	mentálhig.	Hungarian
mentálhygién-	mentálhyg.	Hungarian
mentalhygiene	mentalhyg.	Norwegian
Menton-	Menton.	French
mentoring	mentor.	English
menuiserie	menuis.	French
mēnum-	mēnum.	Greek, Modern (1453- )
mēnutōr	mēnut.	Greek, Modern (1453- )
meraní	mer.	Slovak
mercader	merc.	Spanish
mercado	merc.	Spanish
mercador-	merc.	Portuguese
mercamétrico	mercamétr.	Spanish
mercancía	merc.	Spanish
mercant-	merc.	Portuguese
mercantil-	merc.	English, French
mercanzìa	merc.	Italian
mercat-	mercat.	Catalan, Multiple languages
mercena-	mercen.	Multiple languages
merceolog-	merceol.	Italian, Spanish
merchandis-	merch.	English
merchant-	merch.	English
mercur-	mercur.	French
měření	měr.	Czech
merenkulkija	merenk.	Finnish
merenkulku	merenk.	Finnish
merenkyntäjä	merenkynt.	Finnish
méréstechnika	méréstech.	Hungarian
mérésügy	mérésü.	Hungarian
méretez-	méret.	Hungarian
mërgim-	mërg.	Albanian
měřictví	měř.	Czech
meridional	merid.	Multiple languages
meridionalis	merid.	Latin
mérignacais	mérignac.	French
merimna	merim.	Greek, Modern (1453- )
merindad	merind.	Spanish
merivartioliitto	merivartiol.	Finnish
merkantil	merkant.	Danish
merkartikel-	merkartik.	Dutch
merkat-	merkat.	Basque
Merkblatt	Merkbl.	German
Merkblätter	Merkbl.	German
merkenblad	merkenbl.	Dutch
merkez-	merk.	Turkish
Merkheft	Merkh.	German
merkkeil-	merkk.	Finnish
merkuriusz	merkur.	Polish
merkwürdig-	merkwürd.	German
mérleg	mérl.	Hungarian
mérlegbeszámoló	mérlbeszám.	Hungarian
mérlegtechnika	mérltech.	Hungarian
mérnök	mérn.	Hungarian
mérnöktovábbképz-	mérntovábbk.	Hungarian
meropriâtie	meropr.	Bulgarian
Merovingicus	Meroving.	Latin
mérovingien	méroving.	French
Merseburg	Mersebg.	German
Merseyside	Merseys.	English
mértékügy	mértékü.	Hungarian
meʺruzel-	meʺruz.	Azerbaijani
merveilleux	merveill.	French
Merzhausen	Merzhaus.	German
merzlotnyj	merzl.	Russian
merzlotoveden-	merzlotoved.	Russian
mesačnik	mesač.	Slovak
mesager-	mesag.	Romanian
mesaiōn-	mesaiōn.	Greek, Modern (1453- )
mesanatol-	mesanatol.	Greek, Modern (1453- )
meseč-	meseč.	Croatian
mesemondó	mesem.	Hungarian
meséskönyv	meséskv.	Hungarian
mesesorozat	mesesor.	Hungarian
měsíční-	měsíč.	Czech
mësimore	mës.	Albanian
mesleǧ-	mesl.	Turkish
meslek	mesl.	Turkish
mesnin-	mesnin.	Slovenian
Mesoamerica	Mesoam.	English
mesoamericana	mesoam.	Spanish
Mesogeiōn	Mesog.	Greek, Modern (1453- )
mesolith-	mesolith.	Multiple languages
mesomechani-	mesomech.	English
Mesopotamia	Mesop.	English
mesospher-	mesos.	English
mesostigmatolog-	mesostigmatol.	German
mesoterapeutico	mesoter.	Italian
mésothérap-	mésothér.	French
Mesozoic	Mesoz.	English
messag-	messag.	Multiple languages
messager	messag.	French
messagerie	messag.	French
messaggèro	messagg.	Italian
Messeausgabe	Messeausg.	German
Messebrief	Messebr.	German
messemagazine	messemag.	English
messen	mess.	German
messēniak-	messēn.	Greek, Modern (1453- )
messin-	messin.	Multiple languages
messing	mess.	Danish
Messkataloge	Messkat.	German
Messprogramm	Messprogr.	German
Messreaktor	Messreakt.	German
messsystem-	messsyst.	German
Messtechni-	Messtech.	German
Messumformer	Messumform.	German
Messung	Mess.	German
Messverfahren	Messverfahr.	German
Messwesen	Messwes.	German
mesterség	mesters.	Hungarian
mestnyj	mest.	Russian
